0.0,0.5,0.0,0.0|1.0,0.21220659078918774|0.020583341789296928|0.1658663063238406
0.3,0.8,0.0,0.0|1.0,0.2778411336248368|0.0036321655590440256|0.2561138309095636
-0.5,1.0,0.5,-0.5|0.5|1.5,0.254647877285276|0.011586292845148186|0.06444344877834216|0.1391746130472246
1.0,0.4,0.2,0.0|0.8|1.6,0.1263598002200753|0.015064741246112894|0.0018988769403681645|0.1465898146628641
0.0,1.5,0.0,-1.0|0.0|1.0,0.329801770495423|0.01737943926772143|0.01737943926772228|0.32980177049542003
0.5,0.6,0.3,0.0|2.0,0.19162019414079565|0.02951700105527466|0.12908465516871592
